,data-object,img
538,"{'objId': 43403, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, проспект Космонавтов, д. 108', 'objCommercNm': 'Жилой район ""Изумрудный бор""', 'objFloorMin': 24, 'objFloorMax': 24, 'objElemLivingCnt': 194, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 11769.9, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9224, 'longitude': 60.6139, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001071', 'pdId': 520680, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/bd7b95a4-aab2-48cd-8482-3ee37d32f37b
539,"{'objId': 38937, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, пр-кт Космонавтов, д. 108', 'objCommercNm': 'ЖР ""Изумрудный бор""', 'objFloorMin': 12, 'objFloorMax': 19, 'objElemLivingCnt': 218, 'objReady100PercDt': '2022-12-31', 'objSquareLiving': 12611.3, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9198, 'longitude': 60.616, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-000945', 'pdId': 420369, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/7576287f-5f56-4134-8574-99175fd86ddc
540,"{'objId': 45017, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, пр-кт Космонавтов', 'objCommercNm': 'ЖР Изумрудный Бор', 'objFloorMin': 32, 'objFloorMax': 32, 'objElemLivingCnt': 232, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 15989.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9221, 'longitude': 60.614, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001122', 'pdId': 552345, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/29242b20-2fe1-4a67-ad16-8cb04e16d0f5
541,"{'objId': 44691, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, пр-кт Космонавтов, блок-секция 4.4', 'objCommercNm': 'Жилой район ""Изумрудный бор""', 'objFloorMin': 32, 'objFloorMax': 32, 'objElemLivingCnt': 260, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 15878.5, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9232, 'longitude': 60.6141, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001109', 'pdId': 550946, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/81177076-6dd7-4eb7-acb9-756b85ea3b31
542,"{'objId': 43360, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, проспект Космонавтов, блок-секция 3.2.1, 3.2.2, 3.2.3', 'objCommercNm': 'ЖР ""Изумрудный бор""', 'objFloorMin': 17, 'objFloorMax': 23, 'objElemLivingCnt': 328, 'objReady100PercDt': '2023-03-31', 'objSquareLiving': 18836.2, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9206, 'longitude': 60.6172, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001069', 'pdId': 516553, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/77345f2f-860e-4412-9160-46fcbda94b34
543,"{'objId': 45018, 'developer': {'devId': 3592, 'shortName': 'СЗ УГМК-КОСМОНАВТОВ 108', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-КОСМОНАВТОВ 108', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 4, 'fullForm': 'Общество с ограниченной ответственностью', 'shortForm': 'ООО'}, 'companyGroup': 5786, 'devInn': '6678091743'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, пр-кт Космонавтов', 'objCommercNm': 'ЖР Изумрудный Бор', 'objFloorMin': 3, 'objFloorMax': 3, 'objElemLivingCnt': 0, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 0.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.9219, 'longitude': 60.614, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 0, 'rpdNum': '66-001122', 'pdId': 552345, 'buildType': 'Нежилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/307c0d4a-9c7a-43e9-a8bc-f8894dec7e78
544,"{'objId': 16776, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Челюскинцев, д. 58, блок-секция №№ 1.1, 1.2, 1.3', 'objCommercNm': 'Жилой комплекс «Макаровский квартал» (ЖК «Макаровский квартал»)', 'objFloorMin': 16, 'objFloorMax': 21, 'objElemLivingCnt': 169, 'objReady100PercDt': '2018-12-26', 'objSquareLiving': 16044.19, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8488, 'longitude': 60.5917, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000274', 'pdId': 33499, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/f062194c-e0fb-4253-8c6d-f9bc70800e70
545,"{'objId': 6349, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, Железнодорожный район, блок-секция №№1,4,1,5,1,6,1,7', 'objCommercNm': 'Жилой комплекс «Макаровский квартал» (ЖК Макаровский квартал)', 'objFloorMin': 23, 'objFloorMax': 30, 'objElemLivingCnt': 323, 'objReady100PercDt': '2019-12-23', 'objSquareLiving': 36087.93, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8495, 'longitude': 60.5934, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000587', 'pdId': 13295, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/648fab91-4ace-47ae-9398-319f0e97e159
546,"{'objId': 9080, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Челюскинцев, блок-секция №№ 3.1, 3.2, 3.3', 'objCommercNm': 'Жилой комплекс «Макаровский квартал» (ЖК Макаровский квартал)', 'objFloorMin': 10, 'objFloorMax': 12, 'objElemLivingCnt': 58, 'objReady100PercDt': '2019-06-20', 'objSquareLiving': 11414.01, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8477, 'longitude': 60.593, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000151', 'pdId': 19246, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/9c3e4f0a-70e1-42b0-8ecf-e2665819fe65
547,"{'objId': 31508, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Челюскинцев, д. 58', 'objCommercNm': 'ЖК Макаровский квартал', 'objFloorMin': 7, 'objFloorMax': 8, 'objElemLivingCnt': 25, 'objReady100PercDt': '2021-03-18', 'objSquareLiving': 4001.6, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8481, 'longitude': 60.5918, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000732', 'pdId': 158237, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/b18a14b1-bc24-46ab-9c98-96a7700533a7
548,"{'objId': 21617, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, Татищева, д. 18', 'objCommercNm': 'Жилой комплекс ""Нагорный""', 'objFloorMin': 2, 'objFloorMax': 27, 'objElemLivingCnt': 269, 'objReady100PercDt': '2020-09-30', 'objSquareLiving': 20827.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8363, 'longitude': 60.5644, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000588', 'pdId': 54321, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/f6c295f6-7260-4072-ad97-7a8e391dc1ed
549,"{'objId': 31578, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Челюскинцев, д. 58', 'objCommercNm': 'ЖК Макаровский квартал', 'objFloorMin': 16, 'objFloorMax': 24, 'objElemLivingCnt': 132, 'objReady100PercDt': '2021-01-12', 'objSquareLiving': 12561.8, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8488, 'longitude': 60.5941, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000734', 'pdId': 158568, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/a2ddd9b6-b940-4619-99cc-6f322214c85f
550,"{'objId': 36021, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Мельникова, д. 2', 'objCommercNm': 'ЖК Нагорный', 'objFloorMin': 2, 'objFloorMax': 30, 'objElemLivingCnt': 215, 'objReady100PercDt': '2022-02-01', 'objSquareLiving': 17666.1, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8363, 'longitude': 60.5628, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000828', 'pdId': 318293, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/c56df9b0-d75f-4951-97f4-604bb7d68a2f
551,"{'objId': 36476, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Челюскинцев, блок-секция 2.1', 'objCommercNm': 'ЖК ""Макаровский""', 'objFloorMin': 25, 'objFloorMax': 25, 'objElemLivingCnt': 177, 'objReady100PercDt': '2022-07-25', 'objSquareLiving': 17894.4, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.848, 'longitude': 60.5943, 'problemFlag': 'NONE', 'siteStatus': 'Сданные', 'objGuarantyEscrowFlg': 0, 'residentialBuildings': 1, 'rpdNum': '66-000841', 'pdId': 334927, 'buildType': 'Жилое', 'objStatus': 2}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2c63d16a-6f4d-46ed-811b-a40a4171f9d2
552,"{'objId': 43474, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Владимира Мельникова, д. 2, блок-секция 2.4, 2.5', 'objCommercNm': 'ЖК""Нагорный""', 'objFloorMin': 3, 'objFloorMax': 19, 'objElemLivingCnt': 108, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 8456.6, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8367, 'longitude': 60.5639, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001075', 'pdId': 522688, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/e51faee2-01be-4fc1-b497-2c02beb6a602
553,"{'objId': 48032, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Владимира Мельникова, д. 2, блок-секция 1.1,1.2,1.3', 'objCommercNm': 'ЖК ""Нагорный""', 'objFloorMin': 12, 'objFloorMax': 24, 'objElemLivingCnt': 270, 'objReady100PercDt': '2024-09-30', 'objSquareLiving': 20679.8, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8374, 'longitude': 60.5634, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001277', 'pdId': 629688, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/2b97ac53-6391-4ba6-95b5-8a09a6909c4e
554,"{'objId': 40817, 'developer': {'devId': 330, 'shortName': 'СЗ УГМК-МАКАРОВСКИЙ', 'fullName': 'СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК УГМК-МАКАРОВСКИЙ', 'groupName': 'Уральская горно-металлургическая', 'orgForm': {'id': 1, 'fullForm': 'Акционерное общество', 'shortForm': 'АО'}, 'companyGroup': 5786, 'devInn': '6659005499'}, 'rpdRegionCd': 66, 'objAddr': 'г Екатеринбург, ул Мельникова, строение 2', 'objCommercNm': 'ЖК""Нагорный""', 'objFloorMin': 24, 'objFloorMax': 24, 'objElemLivingCnt': 120, 'objReady100PercDt': '2023-06-30', 'objSquareLiving': 9403.0, 'objCompensFundFlg': 0, 'objProblemFlg': 0, 'latitude': 56.8363, 'longitude': 60.5636, 'problemFlag': 'NONE', 'siteStatus': 'Строящиеся', 'objGuarantyEscrowFlg': 1, 'residentialBuildings': 1, 'rpdNum': '66-001002', 'pdId': 456599, 'buildType': 'Жилое', 'objStatus': 0}",https://xn--80az8a.xn--d1aqf.xn--p1ai/api/ext/file/bc46c5cc-62da-403a-97cb-7eb8f0a051ca
